/prod/hub/hub-ap-south-1-db18/shridevi, shridevi.digiicampus.com
/prod/hub/hub-ap-south-1-db18/vitbangalore, vitbangalore.digiicampus.com
/prod/hub/hub-ap-south-1-db18/akcp, akcp.digiicampus.com
/prod/hub/hub-ap-south-1-db18/ju, ju.digiicampus.com
/prod/hub/hub-ap-south-1-db18/kare, kare.digiicampus.com
/prod/hub/hub-ap-south-1-db18/kishkindauniversity, kishkindauniversity.digiicampus.com
/prod/hub/hub-ap-south-1-db18/rajalakshmi, rajalakshmi.digiicampus.com
/prod/hub/hub-ap-south-1-db18/secse, secse.digiicampus.com
/prod/hub/hub-ap-south-1-db18/spark, spark.digiicampus.com
/prod/hub/hub-ap-south-1-db19/helpdeskcce, helpdeskcce.digiicampus.com
/prod/hub/hub-ap-south-1-db19/sgih, sgih.digiicampus.com
/prod/hub/hub-ap-south-1-db19/shooliniuniversity, login.shooliniuniversity.com
/prod/hub/hub-ap-south-1-db19/akcas, akcas.digiicampus.com
/prod/hub/hub-ap-south-1-db19/bitsdes, bitsdes.digiicampus.com
/prod/hub/hub-ap-south-1-db19/cu, cu.digiicampus.com
/prod/hub/hub-ap-south-1-db19/iiebm, iiebm.digiicampus.com
/prod/hub/hub-ap-south-1-db19/jioinstitute, jioinstitute.digiicampus.com
/prod/hub/hub-ap-south-1-db19/lgs, lgs.digiicampus.com
/prod/hub/hub-ap-south-1-db19/mims, mims.digiicampus.com
/prod/hub/hub-ap-south-1-db19/msrim, msrim.digiicampus.com
/prod/hub/hub-ap-south-1-db19/sgbs, sgbs.digiicampus.com
/prod/hub/hub-ap-south-1-db19/xime, xime.digiicampus.com
/prod/hub/hub-ap-south-1-db19/akce, akce.digiicampus.com
/prod/hub/hub-ap-south-1-db19/bsm, bsm.digiicampus.com
/prod/hub/hub-ap-south-1-db19/iba, iba.digiicampus.com
/prod/hub/hub-ap-south-1-db19/iibs, iibs.digiicampus.com
/prod/hub/hub-ap-south-1-db19/isme, isme.digiicampus.com
/prod/hub/hub-ap-south-1-db19/kkmu, kkmu.digiicampus.com
/prod/hub/hub-ap-south-1-db19/nalsar, nalsar.digiicampus.com
/prod/hub/hub-ap-south-1-db19/ustu, ustu.digiicampus.com
/prod/hub/hub-ap-south-1-db3/isbr, isbr.digiicampus.com
/prod/hub/hub-ap-south-1-db3/shobhit, shobhit.digiicampus.com
/prod/hub/hub-ap-south-1-db3/acon, acon.digiicampus.com
/prod/hub/hub-ap-south-1-db3/apolloaiha, apolloaiha.digiicampus.com
/prod/hub/hub-ap-south-1-db3/apolloaihcm, apolloaihcm.digiicampus.com
/prod/hub/hub-ap-south-1-db3/ge, ge.digiicampus.com
/prod/hub/hub-ap-south-1-db3/gims, gims.digiicampus.com
/prod/hub/hub-ap-south-1-db3/rishihood, rishihood.digiicampus.com
/prod/hub/hub-ap-south-1-db3/rit, rit.digiicampus.com
/prod/hub/hub-ap-south-1-db3/sug, sug.digiicampus.com
/prod/hub/hub-ap-south-1-db3/ttddc, ttddc.digiicampus.com
/prod/hub/hub-ap-south-1-db3/ttdjc, ttdjc.digiicampus.com
/prod/hub/hub-ap-south-1-db3/acop, acop.digiicampus.com
/prod/hub/hub-ap-south-1-db3/apolloimsr, apolloimsr.digiicampus.com
/prod/hub/hub-ap-south-1-db3/fiib, fiib.digiicampus.com
/prod/hub/hub-ap-south-1-db3/isbmblr, isbmblr.digiicampus.com
/prod/hub/hub-ap-south-1-db3/sitareuniv, sitareuniv.digiicampus.com
/prod/hub/hub-ap-south-1-db8/bbcop, bbcop.digiicampus.com
/prod/hub/hub-ap-south-1-db8/bldeacet, bldeacet.digiicampus.com
/prod/hub/hub-ap-south-1-db8/bldeacont, bldeacont.digiicampus.com
/prod/hub/hub-ap-south-1-db8/bldeassmcop, bldeassmcop.digiicampus.com
/prod/hub/hub-ap-south-1-db8/isbhyd, isbhyd.digiicampus.com
/prod/hub/hub-ap-south-1-db8/aiimsdelhi, aiimsdelhi.digiicampus.com
/prod/hub/hub-ap-south-1-db8/bldeaavsamv, bldeaavsamv.digiicampus.com
/prod/hub/hub-ap-south-1-db8/bldeabmpins, bldeabmpins.digiicampus.com
/prod/hub/hub-ap-south-1-db8/iihmr, iihmr.digiicampus.com
/prod/hub/hub-ap-south-1-db8/ubs, ubs.digiicampus.com
/prod/hub/hub-ap-south-1-db9/asm, asm.digiicampus.com
/prod/hub/hub-ap-south-1-db9/greatlakeschennai, greatlakeschennai.digiicampus.com
/prod/hub/hub-ap-south-1-db9/shasuncollege, shasuncollege.digiicampus.com
/prod/hub/hub-ap-south-1-db9/svc, svc.digiicampus.com
/prod/hub/hub-ap-south-1-db9/svims, svims.digiicampus.com
/prod/hub/hub-ap-south-1-db9/citcoimbatore, citcoimbatore.digiicampus.com
/prod/hub/hub-ap-south-1-db9/iihmrdelhi, iihmrdelhi.digiicampus.com
/prod/hub/hub-ap-south-1-db9/isbmoh, isbmoh.digiicampus.com
/prod/hub/hub-ap-south-1-db9/kct, kct.digiicampus.com
/prod/hub/hub-ap-south-1-db9/micms, micms.digiicampus.com
/prod/hub/hub-ap-south-1-db9/modyuniversity, modyuniversity.digiicampus.com
/prod/hub/hub-ap-south-1-db9/msu, msu.digiicampus.com
/prod/hub/hub-ap-south-1-db9/nimsuniversityrajasthan, nimsuniversityrajasthan.digiicampus.com
/prod/hub/hub-ap-south-1-db9/scp, scp.digiicampus.com
/prod/hub/hub-ap-south-1-db9/vivekuniversity, vivekuniversity.digiicampus.com
/prod/hub/hub-ap-south-1-loadtest/loadtest, loadtest.digiicampus.com
/prod/hub/hub-jio-india-west-db1/spwpc, spwpc.digiicampus.com
/prod/hub/hub-jio-india-west-db1/svaych, svaych.digiicampus.com
/prod/hub/hub-jio-india-west-db1/svitsa, svitsa.digiicampus.com
/prod/hub/hub-jio-india-west-db1/svmdc, svmdc.digiicampus.com
/prod/hub/hub-jio-india-west-db1/svoriental, svoriental.digiicampus.com
